,Date,Open,High,Low,Close,Adj Close,Volume
108,2016-06-08,107.839996,108.309998,107.230003,107.559998,96.998924,1225600
109,2016-06-09,107.400002,109.099998,107.099998,109.07,98.36068,2009500
110,2016-06-10,108.43,109.379997,108.029999,108.790001,98.108154,2050800
111,2016-06-13,108.769997,109.800003,108.550003,108.93,98.234406,2493200
112,2016-06-14,108.519997,108.849998,107.209999,107.610001,97.044037,1552000
113,2016-06-15,107.25,107.760002,106.860001,107.230003,97.179955,1342700
114,2016-06-16,106.980003,107.75,106.639999,107.690002,97.59684,1460400
115,2016-06-17,107.599998,107.709999,106.5,106.940002,96.917145,2267200
116,2016-06-20,107.839996,108.559998,107.370003,107.419998,97.352158,2327100
117,2016-06-21,107.910004,109.790001,107.639999,109.440002,99.182838,2071300
118,2016-06-22,109.389999,109.82,108.629997,109.400002,99.146576,1247300
119,2016-06-23,110.0,111.470001,109.529999,111.470001,101.022568,1842700
120,2016-06-24,108.18,110.269997,107.68,108.269997,98.122482,3365800
121,2016-06-27,107.639999,108.919998,106.639999,108.889999,98.684372,2662000
122,2016-06-28,109.82,110.839996,109.190002,110.800003,100.415382,1805500
123,2016-06-29,111.650002,113.129997,111.110001,113.0,102.409203,2442700
124,2016-06-30,113.220001,113.629997,111.739998,113.610001,102.962006,3217100
125,2016-07-01,113.940002,114.5,113.449997,113.599998,102.952942,1551300
126,2016-07-05,113.620003,114.230003,113.470001,113.830002,103.161392,2322400
127,2016-07-06,113.480003,113.519997,111.620003,112.400002,101.865417,2411600
128,2016-07-07,112.459999,113.480003,111.669998,112.199997,101.684143,1994100
129,2016-07-08,113.18,113.75,112.330002,113.660004,103.007301,1927200
130,2016-07-11,113.660004,114.790001,112.739998,114.669998,103.922638,2073300
131,2016-07-12,114.599998,116.120003,114.260002,116.099998,105.218636,3195700
132,2016-07-13,116.400002,116.699997,115.580002,116.010002,105.137054,2194400
133,2016-07-14,115.989998,117.160004,115.639999,117.0,106.034294,2344500
134,2016-07-15,117.540001,117.540001,115.949997,116.82,105.871162,1712700
135,2016-07-18,116.790001,117.5,116.25,116.300003,105.399872,1485000
136,2016-07-19,116.300003,117.379997,116.129997,117.370003,106.369614,1388600
137,2016-07-20,117.360001,117.839996,117.099998,117.730003,106.695862,1627400
138,2016-07-21,117.650002,117.919998,116.980003,117.550003,106.532738,1305600
139,2016-07-22,117.660004,118.260002,117.330002,117.839996,106.795555,1511200
140,2016-07-25,117.900002,118.110001,116.18,116.870003,105.916473,1467200
141,2016-07-26,116.940002,117.220001,116.489998,116.970001,106.007088,1571600
142,2016-07-27,116.989998,117.75,116.190002,117.610001,106.587112,1961700
143,2016-07-28,117.330002,117.900002,115.849998,116.650002,105.717087,2176000
144,2016-07-29,116.260002,116.449997,115.559998,115.769997,104.91954,2296800
145,2016-08-01,115.870003,117.050003,115.830002,117.040001,106.070534,1875500
146,2016-08-02,116.470001,116.870003,115.919998,116.739998,105.798645,2037300
147,2016-08-03,116.760002,117.230003,115.279999,115.730003,104.883308,2011800
148,2016-08-04,115.989998,117.0,115.709999,116.419998,105.508652,1773800
149,2016-08-05,116.57,117.25,116.040001,116.580002,105.653656,2224100
150,2016-08-08,116.540001,116.800003,115.580002,115.730003,104.883308,1549000
151,2016-08-09,115.779999,116.139999,115.470001,115.919998,105.055511,1312300
152,2016-08-10,116.330002,116.330002,115.839996,116.239998,105.34549,1001100
153,2016-08-11,116.220001,116.669998,115.599998,115.889999,105.028305,1070800
154,2016-08-12,115.919998,116.940002,115.690002,116.5,105.581146,933700
155,2016-08-15,116.620003,117.110001,115.760002,115.790001,104.937668,878700
156,2016-08-16,115.199997,115.529999,113.870003,114.120003,103.424217,1813200
157,2016-08-17,114.410004,114.669998,113.050003,114.559998,103.822952,1448200
158,2016-08-18,114.519997,114.919998,113.75,114.349998,103.632637,1098200
159,2016-08-19,114.18,114.57,113.25,113.610001,102.962006,3096700
160,2016-08-22,113.639999,114.889999,113.080002,114.620003,103.87735,1434200
161,2016-08-23,115.209999,116.360001,115.019997,115.220001,104.421097,1924700
162,2016-08-24,115.230003,115.480003,114.349998,114.57,103.832047,1360900
163,2016-08-25,114.610001,115.040001,114.099998,114.25,103.542023,1208000
164,2016-08-26,114.440002,115.0,112.290001,113.230003,102.61763,1665700
165,2016-08-29,113.739998,114.18,113.589996,113.839996,103.170433,1229500
166,2016-08-30,113.900002,114.0,112.669998,113.220001,102.608559,1458900
167,2016-08-31,113.139999,113.860001,112.730003,113.379997,102.753578,2493100
168,2016-09-01,113.699997,113.849998,112.839996,113.82,103.152336,1157700
169,2016-09-02,114.330002,115.529999,114.239998,115.089996,104.303284,1747300
170,2016-09-06,115.599998,117.309998,115.209999,117.150002,106.170235,2391100
171,2016-09-07,116.839996,117.150002,116.349998,116.830002,105.880211,1415900
172,2016-09-08,116.309998,116.779999,116.230003,116.25,105.354591,3568700
173,2016-09-09,115.300003,115.690002,110.190002,110.190002,99.862549,2960700
174,2016-09-12,109.449997,111.830002,109.0,111.269997,100.841316,2629100
175,2016-09-13,110.879997,110.949997,107.910004,108.110001,97.977486,2444000
176,2016-09-14,108.529999,109.43,107.760002,108.370003,98.213112,1915400
177,2016-09-15,108.519997,109.370003,108.010002,109.080002,98.856583,1535600
178,2016-09-16,108.459999,108.589996,107.57,108.0,97.877785,2797100
179,2016-09-19,108.599998,109.389999,108.330002,109.199997,98.965324,1509800
180,2016-09-20,110.089996,110.290001,108.610001,108.650002,98.466888,1396800
181,2016-09-21,108.620003,110.349998,108.019997,110.099998,99.780975,1472200
182,2016-09-22,111.220001,112.43,110.940002,112.279999,101.75666,2059400
183,2016-09-23,112.150002,113.400002,111.5,112.989998,102.400101,2459800
184,2016-09-26,112.5,113.07,111.709999,112.690002,102.128235,1557200
185,2016-09-27,113.220001,113.220001,112.230003,112.580002,102.028542,1428000
186,2016-09-28,112.400002,112.769997,111.639999,112.629997,102.574997,1483700
187,2016-09-29,112.25,113.739998,111.529999,113.480003,103.349098,2444400
188,2016-09-30,113.790001,114.889999,113.300003,113.330002,103.212494,2807000
189,2016-10-03,112.900002,113.230003,111.75,112.25,102.228912,2571500
190,2016-10-04,112.25,112.25,110.18,110.610001,100.735313,2572400
191,2016-10-05,110.639999,110.860001,107.25,107.440002,97.848305,3795800
192,2016-10-06,107.150002,108.75,106.040001,108.510002,98.822792,2907500
193,2016-10-07,108.709999,109.589996,107.809998,108.510002,98.822792,2295900
194,2016-10-10,108.550003,109.639999,108.510002,109.43,99.660645,1231100
195,2016-10-11,109.169998,109.480003,108.239998,108.940002,99.214409,1483200
196,2016-10-12,108.769997,112.110001,108.769997,111.540001,101.582275,2420700
197,2016-10-13,111.309998,112.760002,110.870003,112.699997,102.638718,2329900
198,2016-10-14,112.970001,114.589996,112.709999,113.349998,103.230682,2254800
199,2016-10-17,112.989998,113.809998,112.879997,113.339996,103.221588,1750700
200,2016-10-18,114.349998,114.739998,113.349998,114.150002,103.95929,1085600
201,2016-10-19,114.43,115.330002,113.93,115.32,105.024818,1577400
202,2016-10-20,115.059998,115.370003,113.720001,114.830002,104.578568,1691900
203,2016-10-21,114.0,115.790001,113.599998,115.709999,105.38002,1928200
204,2016-10-24,116.129997,118.089996,116.129997,116.75,106.327156,1999600
205,2016-10-25,116.400002,117.150002,116.089996,116.75,106.327156,1548600
206,2016-10-26,116.150002,116.260002,115.470001,115.669998,105.343582,2459700
207,2016-10-27,116.730003,117.43,115.239998,115.400002,105.097679,3291800
208,2016-10-28,116.040001,117.07,115.309998,116.129997,105.762512,2781100
209,2016-10-31,116.949997,117.389999,116.209999,117.190002,106.727875,1953500
210,2016-11-01,117.190002,117.459999,114.57,115.150002,104.87001,2566600
211,2016-11-02,114.730003,115.019997,112.230003,112.910004,102.829979,3754800
212,2016-11-03,113.160004,113.739998,112.019997,113.269997,103.157852,2162700
213,2016-11-04,113.589996,113.620003,112.959999,112.980003,102.893738,2492400
214,2016-11-07,114.599998,115.32,114.110001,115.190002,104.906433,1738200
215,2016-11-08,115.5,116.160004,115.199997,115.93,105.580368,1757200
216,2016-11-09,113.080002,114.309998,108.559998,109.220001,99.469398,6318600
217,2016-11-10,109.519997,109.519997,103.18,105.709999,96.272766,8722300
218,2016-11-11,105.510002,106.93,104.120003,105.709999,96.272766,4281800
219,2016-11-14,105.169998,105.43,100.410004,102.57,93.413078,7476100
220,2016-11-15,103.099998,105.660004,103.010002,103.489998,94.250946,3461300
221,2016-11-16,103.5,105.68,103.059998,105.43,96.017746,2947400
222,2016-11-17,105.32,107.190002,104.769997,105.540001,96.117943,3234800
223,2016-11-18,105.739998,106.43,103.970001,105.089996,95.708099,2794300
224,2016-11-21,106.370003,107.099998,105.720001,105.910004,96.454926,2945900
225,2016-11-22,106.349998,108.169998,105.43,107.980003,98.340103,2500900
226,2016-11-23,107.239998,107.75,106.639999,106.779999,97.247246,2282600
227,2016-11-25,106.760002,107.889999,106.68,107.300003,97.720818,717600
228,2016-11-28,107.190002,108.040001,105.949997,106.110001,96.637039,2497100
229,2016-11-29,106.330002,107.279999,105.610001,106.050003,96.58242,2000600
230,2016-11-30,106.309998,106.440002,102.190002,102.269997,93.139862,5864900
231,2016-12-01,101.360001,101.949997,99.720001,100.980003,91.965034,5000600
232,2016-12-02,101.510002,103.110001,101.260002,102.57,93.413078,3181000
233,2016-12-05,102.339996,102.550003,101.220001,102.040001,92.930389,2770400
234,2016-12-06,103.120003,103.160004,100.790001,100.849998,91.846634,3083400
235,2016-12-07,101.5,102.410004,100.879997,102.199997,93.076126,4570500
236,2016-12-08,102.190002,103.860001,101.769997,102.389999,93.249146,3474400
237,2016-12-09,102.470001,103.129997,102.43,102.910004,93.722733,3304000
238,2016-12-12,102.68,104.849998,102.650002,103.889999,94.615234,3502700
239,2016-12-13,104.669998,106.620003,104.459999,106.129997,96.655266,3091000
240,2016-12-14,106.129997,108.169998,105.620003,106.5,96.992226,4456400
241,2016-12-15,105.940002,106.769997,105.629997,106.059998,96.591499,2452300
242,2016-12-16,106.330002,106.779999,105.589996,105.800003,96.354713,2915000
243,2016-12-19,106.470001,107.169998,105.790001,106.949997,97.402046,1480300
244,2016-12-20,107.089996,107.870003,106.559998,106.980003,97.429382,1672200
245,2016-12-21,106.980003,107.75,106.540001,106.599998,97.083305,1330100
246,2016-12-22,106.330002,106.610001,105.300003,106.599998,97.083305,1069900
247,2016-12-23,106.220001,106.879997,105.599998,106.029999,97.092461,962400
248,2016-12-27,106.260002,106.82,106.019997,106.290001,97.330544,974300
249,2016-12-28,106.5,106.599998,105.709999,105.839996,96.918465,1118400
250,2016-12-29,105.910004,106.769997,105.75,106.389999,97.422112,1589100
251,2016-12-30,106.459999,106.690002,105.410004,105.68,96.771965,1635500
252,2017-01-03,106.730003,106.879997,105.339996,106.150002,97.202339,2240900
253,2017-01-04,106.410004,106.940002,106.199997,106.339996,97.376328,1720700
254,2017-01-05,106.0,106.43,105.389999,105.970001,97.037521,1919900
255,2017-01-06,105.93,106.300003,105.18,105.269997,96.396515,1995300
256,2017-01-09,105.5,105.82,104.949997,105.019997,96.167587,2278900
257,2017-01-10,105.239998,105.25,103.169998,103.5,94.775711,2267500
258,2017-01-11,103.480003,104.169998,102.510002,103.830002,95.077904,2631700
259,2017-01-12,103.690002,104.260002,103.120003,104.199997,95.41671,1568800
260,2017-01-13,104.220001,104.760002,102.870003,103.449997,94.729935,2058900
261,2017-01-17,103.580002,105.190002,103.410004,105.169998,96.304947,2055500
262,2017-01-18,105.260002,106.419998,105.040001,105.669998,96.762802,2078100
263,2017-01-19,105.669998,105.669998,103.860001,104.440002,95.636475,1747600
264,2017-01-20,104.839996,105.419998,103.970001,104.199997,95.41671,2598800
265,2017-01-23,104.5,105.190002,104.260002,104.779999,95.947823,2223000
266,2017-01-24,104.970001,104.970001,104.029999,104.57,95.755524,1823700
267,2017-01-25,104.82,104.889999,103.690002,103.919998,95.160324,2053900
268,2017-01-26,104.139999,105.139999,103.75,104.300003,95.508316,1272600
269,2017-01-27,104.410004,104.779999,103.660004,103.82,95.068748,1207100
270,2017-01-30,104.050003,104.050003,102.730003,103.010002,94.327019,1509900
271,2017-01-31,103.540001,104.0,103.160004,103.5,94.775711,1376300
272,2017-02-01,103.599998,103.839996,103.019997,103.279999,94.574265,1906700
273,2017-02-02,103.279999,104.32,103.07,104.110001,95.334305,1322200
274,2017-02-03,104.830002,105.650002,104.760002,105.25,96.378197,2988100
275,2017-02-06,105.059998,105.400002,103.07,103.639999,94.903915,2141200
276,2017-02-07,103.660004,103.93,102.910004,103.470001,94.748253,1344100
277,2017-02-08,103.57,104.43,103.360001,104.300003,95.508316,1301900
278,2017-02-09,104.199997,106.0,103.470001,105.779999,96.863541,2525100
279,2017-02-10,105.5,105.760002,104.730003,105.489998,96.597977,1228100
280,2017-02-13,105.690002,107.68,105.599998,107.550003,98.484344,1975500
281,2017-02-14,107.639999,107.639999,105.82,106.779999,97.779251,1580600
282,2017-02-15,107.089996,107.370003,106.010002,107.110001,98.081436,1362500
283,2017-02-16,106.949997,107.970001,106.849998,107.709999,98.630859,1321800
284,2017-02-17,107.889999,109.800003,107.660004,108.110001,98.997131,4991400
285,2017-02-21,108.110001,111.220001,108.019997,111.18,101.808357,3012600
286,2017-02-22,111.360001,111.830002,110.599998,111.019997,101.661835,2207400
287,2017-02-23,111.169998,112.25,111.139999,112.199997,102.742378,2233300
288,2017-02-24,112.07,113.209999,111.769997,112.889999,103.374214,2589400
289,2017-02-27,114.010002,114.860001,112.790001,113.339996,103.786278,2895100
290,2017-02-28,113.139999,115.690002,113.089996,114.790001,105.114052,3001200
291,2017-03-01,114.779999,114.870003,113.080002,113.839996,104.244133,2799100
292,2017-03-02,113.809998,115.239998,112.959999,114.809998,105.132362,2592100
293,2017-03-03,114.580002,115.760002,114.349998,115.669998,105.919884,1395100
294,2017-03-06,115.379997,115.529999,114.279999,114.709999,105.040787,1809800
295,2017-03-07,114.330002,115.239998,113.93,114.699997,105.031654,2404400
296,2017-03-08,114.050003,114.699997,113.169998,113.239998,103.69471,2010200
297,2017-03-09,113.419998,113.699997,112.779999,113.0,103.47493,2015400
298,2017-03-10,113.0,114.199997,113.0,113.580002,104.006058,1509500
299,2017-03-13,113.699997,114.519997,113.209999,114.260002,104.628738,1597200
300,2017-03-14,113.900002,114.730003,113.660004,114.019997,104.408958,1416100
301,2017-03-15,114.129997,116.050003,113.949997,115.279999,105.562752,2112400
302,2017-03-16,115.720001,115.989998,114.769997,115.089996,105.388763,1814200
303,2017-03-17,115.360001,116.279999,115.07,116.010002,106.231224,3237500
304,2017-03-20,116.029999,116.860001,115.739998,115.980003,106.203758,2033400
305,2017-03-21,116.550003,118.540001,116.32,116.739998,106.899681,2854000
306,2017-03-22,117.529999,118.599998,116.790001,118.309998,108.337341,2851000
307,2017-03-23,118.43,119.5,118.07,118.949997,108.923401,2624400
308,2017-03-24,119.190002,119.760002,118.879997,119.32,109.262215,2475800
309,2017-03-27,118.720001,120.25,118.550003,120.010002,109.894058,3023500
310,2017-03-28,120.010002,120.720001,119.519997,120.389999,110.242004,2259200
311,2017-03-29,120.190002,121.330002,120.160004,121.040001,110.837242,2266000
312,2017-03-30,120.779999,121.089996,120.169998,120.910004,110.718193,1795300
313,2017-03-31,120.639999,121.849998,120.470001,121.540001,111.29509,2713700
314,2017-04-03,121.43,121.900002,120.449997,121.150002,110.937958,2071800
315,2017-04-04,120.910004,121.589996,120.510002,120.739998,110.562492,1710200
316,2017-04-05,120.870003,121.739998,120.57,120.639999,110.47094,2020800
317,2017-04-06,120.720001,122.080002,120.440002,121.949997,111.670525,1859300
318,2017-04-07,121.970001,122.690002,121.690002,122.120003,111.826218,1974600
319,2017-04-10,121.639999,122.620003,121.57,122.480003,112.72818,2030600
320,2017-04-11,123.050003,124.400002,122.419998,122.760002,112.98587,2465200
321,2017-04-12,122.43,122.949997,122.089996,122.370003,112.626915,2435500
322,2017-04-13,122.75,123.309998,122.25,122.599998,112.838608,1902300
323,2017-04-17,123.07,124.290001,123.0,124.25,114.357239,1873500
324,2017-04-18,124.050003,125.089996,123.82,124.860001,114.918686,2440200
325,2017-04-19,125.160004,125.419998,124.360001,124.669998,114.743774,2331600
326,2017-04-20,124.709999,124.93,123.980003,124.300003,114.403252,3566100
327,2017-04-21,124.220001,124.540001,123.580002,124.43,114.522896,1623000
328,2017-04-24,124.919998,125.379997,123.669998,123.849998,113.989075,2256000
329,2017-04-25,124.779999,124.809998,123.730003,123.940002,114.071922,2242600
330,2017-04-26,123.449997,123.949997,122.730003,122.809998,113.031891,2142600
331,2017-04-27,122.809998,126.360001,122.769997,125.769997,115.756203,4901500
332,2017-04-28,125.459999,126.190002,124.879997,125.940002,115.912674,2850300
333,2017-05-01,126.559998,127.989998,125.900002,127.510002,117.357666,3284200
334,2017-05-02,127.730003,128.610001,127.540001,127.910004,117.72583,2622700
335,2017-05-03,128.610001,128.610001,126.739998,126.790001,116.695007,1775800
336,2017-05-04,126.709999,127.839996,126.010002,127.389999,117.247246,1664400
337,2017-05-05,127.639999,128.839996,127.139999,128.690002,118.443726,1638500
338,2017-05-08,129.0,129.160004,127.809998,128.869995,118.60939,1347100
339,2017-05-09,128.880005,129.009995,127.879997,128.089996,117.891495,1480200
340,2017-05-10,128.0,128.149994,126.940002,127.099998,116.980331,1525300
341,2017-05-11,127.349998,127.349998,125.959999,126.279999,116.225609,1789700
342,2017-05-12,126.300003,126.639999,125.900002,126.120003,116.078331,1585300
343,2017-05-15,126.029999,128.270004,125.900002,127.93,117.74424,1605500
344,2017-05-16,127.989998,128.899994,127.309998,128.369995,118.1492,1262400
345,2017-05-17,128.139999,132.089996,128.139999,130.740005,120.330513,3462000
346,2017-05-18,130.0,130.050003,125.5,127.980003,117.790245,4041800
347,2017-05-19,128.110001,132.860001,127.589996,128.320007,118.10318,2726000
348,2017-05-22,128.289993,129.089996,126.709999,128.729996,118.480545,1449100
349,2017-05-23,128.860001,129.190002,128.619995,128.729996,118.480545,1331300
350,2017-05-24,128.660004,129.720001,128.660004,129.300003,119.005165,1497500
351,2017-05-25,129.570007,132.009995,129.0,131.050003,120.615814,1457100
352,2017-05-26,131.190002,131.440002,130.490005,131.110001,120.671059,899200
353,2017-05-30,131.009995,137.119995,130.800003,132.119995,121.600624,2070900
354,2017-05-31,132.479996,133.660004,131.130005,131.190002,120.744682,2548900
355,2017-06-01,131.949997,131.970001,131.0,131.830002,121.333725,1221900
356,2017-06-02,132.429993,133.100006,131.789993,132.490005,121.94117,1368100
357,2017-06-05,132.339996,132.639999,131.160004,131.610001,121.131226,1508100
358,2017-06-06,131.729996,132.520004,131.240005,131.699997,121.214058,1884100
359,2017-06-07,131.770004,132.080002,130.100006,131.820007,121.324524,1679800
360,2017-06-08,131.820007,132.190002,129.380005,130.970001,120.542183,1995700
361,2017-06-09,130.429993,131.710007,129.809998,130.279999,119.907097,1607200
362,2017-06-12,128.970001,129.179993,125.239998,129.179993,118.894714,2057900
363,2017-06-13,129.25,130.279999,128.929993,130.190002,119.824287,1311700
364,2017-06-14,131.339996,131.960007,130.169998,130.5,120.109604,1274700
365,2017-06-15,129.520004,131.559998,129.160004,130.869995,121.043762,1247400
366,2017-06-16,131.139999,132.25,130.559998,131.949997,122.042702,1823800
367,2017-06-19,132.289993,132.979996,131.630005,132.330002,122.39415,1445900
368,2017-06-20,132.179993,132.679993,130.5,131.199997,121.349007,1360900
369,2017-06-21,131.190002,131.449997,130.320007,130.610001,120.803307,1641900
370,2017-06-22,131.0,131.539993,130.649994,130.869995,121.043762,1272900
371,2017-06-23,130.979996,131.929993,130.580002,131.880005,121.977959,1694000
372,2017-06-26,132.199997,132.520004,131.100006,132.460007,122.514374,1286100
